,path
948,sequences/FLOH01.1.fsa_nt_gi|1036304081|tpe|FLOH01000509.1|_10-24-334.fasta
949,sequences/UPI000734D7C1-50-329.fasta
950,sequences/688.fasta_scaffold337906_1-30-317.fasta
951,sequences/UPI0005ABF467-33-421.fasta
952,sequences/MDTG01.2.fsa_nt_gb|MDTG01171668.1|_2-38-337.fasta
953,sequences/UPI0005398E37-47-448.fasta
954,sequences/UPI0006C0C115-42-323.fasta
955,sequences/NGEPerStandDraft_5_1074534.scaffolds.fasta_scaffold00588_8-41-333.fasta
956,sequences/UPI000896936E-66-409.fasta
957,sequences/GraSoiStandDraft_8_1057269.scaffolds.fasta_scaffold00073_10-39-318.fasta
958,sequences/UPI0007E40843-42-409.fasta
959,sequences/OM-RGC.v1.003498965-36-359.fasta
960,sequences/UPI0007E2EF6C-56-408.fasta
961,sequences/YNPNPStandDraft_1061719.scaffolds.fasta_scaffold00031_31-72-406.fasta
962,sequences/WetSurMetagenome_2_1015567.scaffolds.fasta_scaffold00001_488-39-337.fasta
963,sequences/ETNvirenome_2_60_1030617.scaffolds.fasta_scaffold03267_3-53-311.fasta
964,sequences/UPI0007EEBE6C-14-420.fasta
965,sequences/UPI0007909418-43-455.fasta
966,sequences/UPI0006CFB180-20-421.fasta
967,sequences/UPI000881AFA1-66-402.fasta
968,sequences/UPI000410B04D-88-408.fasta
969,sequences/UPI0006672663-19-423.fasta
970,sequences/SaaInlV_165m_DNA_2_1040747.scaffolds.fasta_scaffold22114_1-40-421.fasta
971,sequences/UPI000849544C-46-461.fasta
972,sequences/UPI0002B3AD03-925-1332.fasta
973,sequences/APCry1669189369_1035219.scaffolds.fasta_scaffold16025_1-66-468.fasta
974,sequences/UPI000702C44F-86-384.fasta
975,sequences/UPI0006FC6985-39-315.fasta
976,sequences/UPI0007E9F05C-47-333.fasta
977,sequences/UPI0005D6FEA9-66-479.fasta
978,sequences/UPI0003E8C424-33-422.fasta
979,sequences/MDSZ01.1.fsa_nt_gb|MDSZ01030621.1|_1-99-523.fasta
980,sequences/APAra7269096870_1048528.scaffolds.fasta_scaffold00505_4-44-383.fasta
981,sequences/EndMetStandDraft_2_1072991.scaffolds.fasta_scaffold141192_1-22-302.fasta
982,sequences/UPI00069952DF-15-282.fasta
983,sequences/GWRWMinimDraft_6_1066014.scaffolds.fasta_scaffold09480_1-60-406.fasta
984,sequences/UPI00082D2A96-42-307.fasta
985,sequences/ADGC01.1.fsa_nt_gi|284144875|gb|ADGC01008546.1|_4-62-388.fasta
986,sequences/UPI0002C84235-43-418.fasta
987,sequences/UPI0008059389-1-354.fasta
988,sequences/BarGraIncu00431A_1022009.scaffolds.fasta_scaffold22164_1-58-423.fasta
989,sequences/UPI000331FD0C-78-442.fasta
990,sequences/UPI00045BC470-258-640.fasta
991,sequences/DewCreStandDraft_4_1066084.scaffolds.fasta_scaffold35199_2-69-406.fasta
992,sequences/UPI0003BF120F-31-398.fasta
993,sequences/UPI00070F6E32-26-437.fasta
994,sequences/UPI00088428D6-3-367.fasta
995,sequences/APAga8741244001_1050109.scaffolds.fasta_scaffold00172_4-15-386.fasta
996,sequences/CXWL01.1.fsa_nt_gi|952889100|emb|CXWL01027459.1|_2-3-371.fasta
997,sequences/YNPBryBLVA2012_1023415.scaffolds.fasta_scaffold00202_8-84-394.fasta
998,sequences/UPI0006D4BAF7-64-347.fasta
999,sequences/KBSMisStaDraftv2_1062788.scaffolds.fasta_scaffold481061_1-63-338.fasta
1000,sequences/UPI0002E0558B-14-343.fasta
1001,sequences/APLak6261701338_1056256.scaffolds.fasta_scaffold00119_13-35-309.fasta
1002,sequences/UPI0004CBCA7D-106-413.fasta
1003,sequences/UPI00024DA75C-17-398.fasta
1004,sequences/UPI0001E9CB36-57-340.fasta
1005,sequences/UPI0001E92ABE-46-417.fasta
1006,sequences/HubBroStandDraft_6_1064221.scaffolds.fasta_scaffold39820_3-65-349.fasta
1007,sequences/UPI0008D4EC07-23-418.fasta
1008,sequences/JRHI01.1.fsa_nt_gi|693758612|gb|JRHI01000519.1|_17-15-354.fasta
1009,sequences/TergutMp193P3_1026864.scaffolds.fasta_scaffold26789_1-45-352.fasta
1010,sequences/UPI0007BCFDC8-234-632.fasta
1011,sequences/LFRM01.1.fsa_nt_gb|LFRM01061689.1|_2-9-309.fasta
1012,sequences/AMZC01.1.fsa_nt_AMZC01000183.1_9-66-348.fasta
1013,sequences/UPI0008551647-25-427.fasta
1014,sequences/UPI0001A4507C-22-436.fasta
1015,sequences/DEB19_MinimDraft_3_1074340.scaffolds.fasta_scaffold36748_2-14-375.fasta
1016,sequences/NGEPerStandDraft_6_1074524.scaffolds.fasta_scaffold120292_1-14-314.fasta
1017,sequences/UPI0000D6E4A6-44-463.fasta
1018,sequences/UPI00047E98B0-19-421.fasta
1019,sequences/UPI0005F5931C-79-475.fasta
1020,sequences/WetSurMetagenome_2_1015567.scaffolds.fasta_scaffold02049_3-50-376.fasta
1021,sequences/UPI0006AB14E8-46-438.fasta
1022,sequences/LakWasM111_LOW13_FD_contig_41_689654_length_1663_multi_5_in_0_out_0_1-50-370.fasta
1023,sequences/UPI000715EFA3-257-607.fasta
1024,sequences/UPI0006BED899-28-419.fasta
1025,sequences/UPI000597A5F5-26-337.fasta
1026,sequences/UPI00069A38B1-21-334.fasta
1027,sequences/UPI0006F48E9E-19-359.fasta
1028,sequences/UPI0001EC4C67-73-371.fasta
1029,sequences/UPI0008913CC8-34-359.fasta
1030,sequences/UPI0006C8FD5A-56-500.fasta
1031,sequences/UPI0006BEB23A-48-477.fasta
1032,sequences/UPI000691E0B4-94-423.fasta
1033,sequences/UPI0007DE7F95-71-324.fasta
1034,sequences/UPI000477DCE8-47-340.fasta
1035,sequences/UPI000465F692-58-425.fasta
1036,sequences/APMI01.1.fsa_nt_gi|494419811|gb|APMI01033195.1|_14-37-329.fasta
1037,sequences/O1105metagenome_2_1110794.scaffolds.fasta_scaffold08903_1-87-358.fasta
1038,sequences/UPI0007805865-42-306.fasta
1039,sequences/MDTD01.2.fsa_nt_gb|MDTD01163226.1|_20-64-316.fasta
1040,sequences/UPI0003E1F95D-50-437.fasta
1041,sequences/UPI0002D6E726-35-303.fasta
1042,sequences/UPI0007142643-35-342.fasta
1043,sequences/UPI0007A4CE4C-200-485.fasta
1044,sequences/UPI0003FB7A81-61-443.fasta
1045,sequences/EndMetStandDraft_4_1072995.scaffolds.fasta_scaffold52230_2-49-407.fasta
1046,sequences/UPI000650C298-36-307.fasta
1047,sequences/GraSoiStandDraft_8_1057269.scaffolds.fasta_scaffold183859_1-48-315.fasta
1048,sequences/UPI000851B707-26-345.fasta
1049,sequences/MDTG01.3.fsa_nt_gb|MDTG01207567.1|_4-304-580.fasta
1050,sequences/UPI0001D8EEAB-61-422.fasta
1051,sequences/YNPBryunderm2012_1023409.scaffolds.fasta_scaffold00202_17-69-371.fasta
1052,sequences/UPI0007B1A596-212-500.fasta
1053,sequences/DewCreStandDraft_4_1066084.scaffolds.fasta_scaffold10802_2-19-395.fasta
1054,sequences/LakWasMe79_HOW10_FD_contig_101_233571_length_3706_multi_3_in_0_out_0_2-47-320.fasta
1055,sequences/UPI0002900823-111-374.fasta
1056,sequences/OM-RGC.v1.002310979-27-420.fasta
1057,sequences/GraSoiStandDraft_46_1057282.scaffolds.fasta_scaffold15741_2-163-566.fasta
1058,sequences/UPI0006EEAE53-53-426.fasta
1059,sequences/UPI00024A6D77-259-566.fasta
1060,sequences/SoiMethySBSTD1v2_1073268.scaffolds.fasta_scaffold363509_1-34-427.fasta
1061,sequences/UPI00035AEF45-187-566.fasta
1062,sequences/UPI0006997A19-391-721.fasta
1063,sequences/UPI00071C4006-887-1150.fasta
1064,sequences/InofroStandDraft_1065614.scaffolds.fasta_scaffold02936_21-70-393.fasta
1065,sequences/UPI0005F8B192-70-428.fasta
1066,sequences/UPI0005084844-21-284.fasta
1067,sequences/UPI0002ED2E47-151-417.fasta
1068,sequences/UPI0007A677F2-34-361.fasta
1069,sequences/SoiMethySBSTD1v2_1073268.scaffolds.fasta_scaffold10545_6-79-477.fasta
1070,sequences/DeetaT_19_FD_contig_41_2530601_length_1072_multi_2_in_0_out_0_1-19-305.fasta
1071,sequences/UPI0001A055F4-78-437.fasta
1072,sequences/APAra7269096936_1048531.scaffolds.fasta_scaffold01749_9-34-422.fasta
1073,sequences/BarGraIncu01122A_1022018.scaffolds.fasta_scaffold02523_4-10-301.fasta
1074,sequences/UPI0004490833-33-349.fasta
1075,sequences/UPI000888F228-8-366.fasta
1076,sequences/UPI0004CDDF54-26-445.fasta
1077,sequences/UPI00076C345F-36-406.fasta
1078,sequences/UPI0008CC9643-31-369.fasta
1079,sequences/JRYK01.1.fsa_nt_gb|JRYK01024732.1|_3-23-387.fasta
1080,sequences/APHig6443717817_1056837.scaffolds.fasta_scaffold06064_6-22-371.fasta
1081,sequences/UPI0004A662F5-69-493.fasta
1082,sequences/HubBroStandDraft_2_1064218.scaffolds.fasta_scaffold01256_10-66-350.fasta
1083,sequences/UPI00018BB424-4-380.fasta
1084,sequences/UPI0007F865C8-386-789.fasta
1085,sequences/UPI0008C61849-78-435.fasta
1086,sequences/UPI0003523F54-65-428.fasta
1087,sequences/MDTC01.2.fsa_nt_gb|MDTC01113629.1|_1-469-835.fasta
1088,sequences/UPI000348684D-47-449.fasta
1089,sequences/KBSSwiStaDraftv2_1062776.scaffolds.fasta_scaffold290316_2-4-258.fasta
1090,sequences/UPI0008540467-882-1288.fasta
1091,sequences/UPI0002491DD5-74-427.fasta
1092,sequences/OM-RGC.v1.003232803-28-342.fasta
1093,sequences/UPI000345F44F-39-425.fasta
1094,sequences/UPI0004D26381-109-426.fasta
1095,sequences/UPI0007EBA6F6-12-347.fasta
1096,sequences/RhiMetdeSRZDD1v2_1073273.scaffolds.fasta_scaffold165503_2-34-324.fasta
1097,sequences/KBSMisStaDraftv2_1062788.scaffolds.fasta_scaffold148822_2-38-335.fasta
1098,sequences/UPI00003643E2-23-412.fasta
1099,sequences/UPI00046F5D6F-11-308.fasta
1100,sequences/OM-RGC.v1.004526625-38-315.fasta
1101,sequences/UPI000834CF26-19-407.fasta
1102,sequences/Tabmets4t2r2_1033128.scaffolds.fasta_scaffold27495_2-47-339.fasta
1103,sequences/UPI0006F6C435-33-429.fasta
1104,sequences/UPI0002B2A8BB-43-385.fasta
1105,sequences/UPI0006AF3EB5-112-416.fasta
1106,sequences/GraSoiStandDraft_41_1057321.scaffolds.fasta_scaffold1041921_1-1-376.fasta
1107,sequences/UPI0008B419C7-11-385.fasta
1108,sequences/UPI0000EA6DB4-57-332.fasta
1109,sequences/UPI0004B3DDB5-136-588.fasta
1110,sequences/UPI00055785F7-86-433.fasta
1111,sequences/UPI0003E1BB5F-253-564.fasta
1112,sequences/UPI000287CC40-69-341.fasta
1113,sequences/GraSoiStandDraft_48_1057284.scaffolds.fasta_scaffold07956_2-29-430.fasta
1114,sequences/UPI000624B4EB-73-392.fasta
1115,sequences/DeetaT_11_FD_k123_233414_1-214-532.fasta
1116,sequences/MDSV01.1.fsa_nt_gb|MDSV01051264.1|_1-19-352.fasta
1117,sequences/UPI0007EFB1EB-76-497.fasta
1118,sequences/LIDZ01.1.fsa_nt_gi|999867091|gb|LIDZ01000560.1|_61-67-345.fasta
1119,sequences/GraSoiStandDraft_13_1057314.scaffolds.fasta_scaffold200856_1-1-251.fasta
1120,sequences/UPI00020FE163-73-382.fasta
1121,sequences/JI10StandDraft_1071094.scaffolds.fasta_scaffold06947_3-28-412.fasta
1122,sequences/UPI000668AB7E-313-573.fasta
1123,sequences/GraSoiStandDraft_16_1057320.scaffolds.fasta_scaffold959206_1-31-324.fasta
1124,sequences/UPI00055BBBE2-27-438.fasta
1125,sequences/UPI0006290A48-19-311.fasta
1126,sequences/APDOM4702015191_1054821.scaffolds.fasta_scaffold184013_1-32-290.fasta
1127,sequences/UPI000620581B-20-438.fasta
1128,sequences/OM-RGC.v1.003108743-26-278.fasta
1129,sequences/UPI0008396BA0-94-343.fasta
1130,sequences/OM-RGC.v1.004840547-15-290.fasta
1131,sequences/UPI0001962299-50-436.fasta
1132,sequences/UPI0005964043-38-381.fasta
1133,sequences/UPI0001755EF4-26-462.fasta
1134,sequences/UPI0006F14D78-26-429.fasta
1135,sequences/RifCSPhighO2_02_1023873.scaffolds.fasta_scaffold08162_6-58-319.fasta
1136,sequences/UPI0002A9FF79-88-511.fasta
1137,sequences/UPI000742F174-1-317.fasta
1138,sequences/GluameStandDraft_1065615.scaffolds.fasta_scaffold00285_55-30-422.fasta
1139,sequences/ETNmetMinimDraft_21_1059911.scaffolds.fasta_scaffold43661_2-51-411.fasta
1140,sequences/UPI00056776E4-69-373.fasta
1141,sequences/UPI0001E036C7-46-463.fasta
1142,sequences/UPI0003A1CDEF-61-333.fasta
1143,sequences/UPI0002C6CB56-217-547.fasta
1144,sequences/UPI000883AC15-32-387.fasta
1145,sequences/UPI0006D182D7-48-353.fasta
1146,sequences/UPI000201C5DB-70-506.fasta
1147,sequences/APHig6443718053_1056840.scaffolds.fasta_scaffold00305_6-19-414.fasta
1148,sequences/UPI0006B025CA-23-422.fasta
1149,sequences/UPI0001EB3410-81-426.fasta
1150,sequences/UPI00031D4072-33-370.fasta
1151,sequences/Dee2metaT_27_FD_contig_121_21427_length_1435_multi_6_in_0_out_0_1-6-423.fasta
1152,sequences/L827metagenome_2_1110789.scaffolds.fasta_scaffold00476_24-22-415.fasta
1153,sequences/APHig6443718053_1056840.scaffolds.fasta_scaffold03886_6-68-428.fasta
1154,sequences/MLJW01.1.fsa_nt_gi|1101686057|gb|MLJW01003026.1|_2-14-354.fasta
1155,sequences/JI8StandDraft_2_1071088.scaffolds.fasta_scaffold19033_2-39-321.fasta
1156,sequences/UPI0006D9E795-42-310.fasta
1157,sequences/JRHI01.1.fsa_nt_gi|693755542|gb|JRHI01003589.1|_4-45-357.fasta
1158,sequences/1186.fasta_scaffold61083_2-43-321.fasta
1159,sequences/UPI00071DCFE9-38-437.fasta
1160,sequences/GraSoiStandDraft_53_1057289.scaffolds.fasta_scaffold231003_1-49-335.fasta
1161,sequences/EndMetStandDraft_3_1072993.scaffolds.fasta_scaffold81794_3-46-340.fasta
1162,sequences/AP48_1055490.scaffolds.fasta_scaffold01576_2-43-327.fasta
1163,sequences/UPI0003B78C53-65-379.fasta
1164,sequences/MDTG01.2.fsa_nt_gb|MDTG01140027.1|_2-51-336.fasta
1165,sequences/UPI0004C97CC3-20-362.fasta
1166,sequences/KBSSwiStaDraftv2_1062776.scaffolds.fasta_scaffold13059_3-29-410.fasta
1167,sequences/GraSoiStandDraft_27_1057306.scaffolds.fasta_scaffold51785_1-1-353.fasta
1168,sequences/UPI0003C6E5D3-51-465.fasta
1169,sequences/OM-RGC.v1.000620831-46-288.fasta
1170,sequences/UPI00036930A8-56-450.fasta
1171,sequences/TergutMp193P3_1026864.scaffolds.fasta_scaffold04915_3-41-355.fasta
1172,sequences/UPI0004E9A4D7-94-462.fasta
1173,sequences/UPI0001CEDF1C-34-357.fasta
1174,sequences/AMWB02.1.fsa_nt_gi|667907517|gb|AMWB02163669.1|_1-251-518.fasta
1175,sequences/UPI0006AD8C40-87-394.fasta
1176,sequences/UPI0002A049F3-76-475.fasta
1177,sequences/UPI0003B5D969-22-411.fasta
1178,sequences/UPI00081527FC-35-350.fasta
1179,sequences/UPI0006FA37BF-55-328.fasta
1180,sequences/YNPNPStandDraft_1061719.scaffolds.fasta_scaffold71959_2-9-264.fasta
1181,sequences/UPI00040F77C6-34-353.fasta
1182,sequences/UPI0007B15D3C-82-341.fasta
1183,sequences/UPI00064D9C10-21-427.fasta
1184,sequences/UPI000012E857-1396-1804.fasta
1185,sequences/UPI0004C0CD06-19-407.fasta
1186,sequences/RhiMetdeSRZDD1v2_1073273.scaffolds.fasta_scaffold23597_4-100-360.fasta
1187,sequences/UPI00039279AA-43-328.fasta
1188,sequences/GraSoi2013_100cm_1033763.scaffolds.fasta_scaffold14926_1-27-398.fasta
1189,sequences/GraSoiStandDraft_10_1057309.scaffolds.fasta_scaffold353437_1-47-337.fasta
1190,sequences/MLJW01.1.fsa_nt_gi|1101714136|gb|MLJW01000125.1|_61-168-506.fasta
1191,sequences/AMZC01.1.fsa_nt_AMZC01001046.1_9-61-363.fasta
1192,sequences/UPI0000DA56EC-64-423.fasta
1193,sequences/UPI0005F5C3CE-104-411.fasta
1194,sequences/O1105metagenome_2_1110794.scaffolds.fasta_scaffold17692_1-97-416.fasta
1195,sequences/UPI00035375F5-80-431.fasta
1196,sequences/EPASupsiteSAE347_1022098.scaffolds.fasta_scaffold00022_87-38-318.fasta
1197,sequences/SoiMethySBSTD1v2_1073268.scaffolds.fasta_scaffold666567_1-31-290.fasta
1198,sequences/UPI0002F4D7D7-53-324.fasta
1199,sequences/UPI0005B8B2F2-14-360.fasta
1200,sequences/GraSoiStandDraft_29_1057270.scaffolds.fasta_scaffold49472_1-43-364.fasta
1201,sequences/UPI0003D5AE1D-38-414.fasta
1202,sequences/APLow6443716910_1056828.scaffolds.fasta_scaffold119030_1-1-330.fasta
1203,sequences/UPI000298C0F4-743-1151.fasta
1204,sequences/UPI00023687D1-77-421.fasta
1205,sequences/UPI00045F79DF-144-444.fasta
1206,sequences/tagenome__1003787_1003787.scaffolds.fasta_scaffold20782561_1-26-329.fasta
1207,sequences/UPI0005651B09-83-382.fasta
1208,sequences/LSQX01.3.fsa_nt_gb|LSQX01341300.1|_20-8-343.fasta
1209,sequences/CXWL01.1.fsa_nt_gi|952908993|emb|CXWL01007566.1|_6-74-327.fasta
1210,sequences/UPI000161B98A-204-573.fasta
1211,sequences/UPI00073A1966-33-443.fasta
1212,sequences/UPI000806C7B9-72-364.fasta
1213,sequences/DewCreStandDraft_4_1066084.scaffolds.fasta_scaffold01992_3-51-307.fasta
1214,sequences/UPI000389CC6E-21-455.fasta
1215,sequences/UPI0004D23E21-106-501.fasta
1216,sequences/UPI000540F8E3-40-365.fasta
1217,sequences/DewCreStandDraft_4_1066084.scaffolds.fasta_scaffold42914_1-229-503.fasta
1218,sequences/OM-RGC.v1.000779740-1-367.fasta
1219,sequences/YNPBryantNP2012_1023418.scaffolds.fasta_scaffold03081_3-55-349.fasta
1220,sequences/UPI00026BF9F7-51-394.fasta
1221,sequences/OM-RGC.v1.006424058-34-291.fasta
1222,sequences/WetSurMetagenome_2_1015567.scaffolds.fasta_scaffold48922_2-30-378.fasta
1223,sequences/CryGeyStandDraft_6_1057127.scaffolds.fasta_scaffold96832_1-52-374.fasta
1224,sequences/UPI0002C1A2EF-49-476.fasta
1225,sequences/Tabmets4t2r2_1033128.scaffolds.fasta_scaffold02431_4-33-414.fasta
1226,sequences/UPI0006B93F60-23-428.fasta
1227,sequences/LNFM01.2.fsa_nt_gb|LNFM01029238.1|_2-70-399.fasta
1228,sequences/UPI0007A88261-81-402.fasta
1229,sequences/UPI00052DC62F-66-381.fasta
1230,sequences/PersoiStandDraft_1058852.scaffolds.fasta_scaffold06404_1-29-421.fasta
1231,sequences/UPI0008D91FC1-25-428.fasta
1232,sequences/Dee2metaT_30_FD_contig_91_256257_length_1974_multi_3_in_0_out_0_1-44-479.fasta
1233,sequences/JFJP01.1.fsa_nt_gi|907712089|gb|JFJP01020410.1|_17-307-590.fasta
1234,sequences/EndMetStandDraft_8_1072994.scaffolds.fasta_scaffold09755_3-115-403.fasta
1235,sequences/UPI000661CDDB-1369-1772.fasta
1236,sequences/UPI00043B7D0F-34-371.fasta
1237,sequences/TergutCu122P1_1016479.scaffolds.fasta_scaffold1538092_6-516-863.fasta
1238,sequences/UPI00020687C8-80-446.fasta
1239,sequences/TergutMp193P3_1026864.scaffolds.fasta_scaffold08319_5-54-370.fasta
1240,sequences/UPI0007B54B55-34-411.fasta
1241,sequences/MDSZ01.1.fsa_nt_gb|MDSZ01007940.1|_2-163-525.fasta
1242,sequences/UPI00028ED8D8-122-515.fasta
1243,sequences/APIni6443716594_1056825.scaffolds.fasta_scaffold265006_1-1-280.fasta
1244,sequences/UPI00087560B8-42-450.fasta
1245,sequences/OM-RGC.v1.002238293-22-423.fasta
1246,sequences/APCry1669188970_1035186.scaffolds.fasta_scaffold61466_1-31-287.fasta
1247,sequences/UPI000331EF23-55-443.fasta
1248,sequences/UPI00082C7106-75-383.fasta
1249,sequences/UPI00077E7169-42-444.fasta
1250,sequences/UPI000871462D-41-334.fasta
1251,sequences/LauGreSBDMM110SN_4_FD.fasta_scaffold36360_1-115-443.fasta
1252,sequences/GraSoiStandDraft_43_1057313.scaffolds.fasta_scaffold176749_1-18-317.fasta
1253,sequences/MDSW01.2.fsa_nt_gb|MDSW01116458.1|_7-41-357.fasta
1254,sequences/UPI0005A6F2A7-221-483.fasta
1255,sequences/UPI000784E85C-61-397.fasta
1256,sequences/32_taG_2_1085360.scaffolds.fasta_scaffold11405_2-66-324.fasta
1257,sequences/UPI0003F587D9-90-359.fasta
1258,sequences/UPI0000E39E73-530-906.fasta
1259,sequences/UPI0005F973E3-21-422.fasta
1260,sequences/APCry1669190288_1035285.scaffolds.fasta_scaffold02257_1-128-422.fasta
1261,sequences/UPI00014E3B84-293-686.fasta
1262,sequences/UPI0008803E49-75-342.fasta
1263,sequences/GraSoiStandDraft_4_1057263.scaffolds.fasta_scaffold04257_3-60-343.fasta
1264,sequences/UPI0007B987EA-85-422.fasta
1265,sequences/SoiMetStandDraft_2_1073263.scaffolds.fasta_scaffold185383_1-67-319.fasta
1266,sequences/UPI00064B38F0-5-307.fasta
1267,sequences/WetSurMetagenome_2_1015567.scaffolds.fasta_scaffold13174_4-50-339.fasta
1268,sequences/UPI0002F27485-72-369.fasta
1269,sequences/Go1ome_4_1110791.scaffolds.fasta_scaffold17726_2-18-316.fasta
1270,sequences/KBSSwiStaDraftv2_1062776.scaffolds.fasta_scaffold471034_1-8-400.fasta
1271,sequences/tagenome__1003787_1003787.scaffolds.fasta_scaffold20349114_1-24-292.fasta
1272,sequences/OM-RGC.v1.000306980-63-377.fasta
1273,sequences/UPI0001C4AB66-42-351.fasta
1274,sequences/UPI00032F20E5-26-428.fasta
1275,sequences/UPI000875DBF5-107-363.fasta
1276,sequences/OM-RGC.v1.001918765-57-449.fasta
1277,sequences/OM-RGC.v1.002098512-148-432.fasta
1278,sequences/UPI0004B06D1F-358-662.fasta
1279,sequences/DEB0MinimDraft_10_1074344.scaffolds.fasta_scaffold00946_11-46-338.fasta
1280,sequences/GraSoiStandDraft_30_1057271.scaffolds.fasta_scaffold273596_1-24-368.fasta
1281,sequences/EndMetStandDraft_3_1072993.scaffolds.fasta_scaffold30219_1-40-341.fasta
1282,sequences/OM-RGC.v1.002308536-28-420.fasta
1283,sequences/UPI0005A1C823-32-421.fasta
1284,sequences/UPI0003C2AC03-553-903.fasta
1285,sequences/TergutMp193P3_1026864.scaffolds.fasta_scaffold51806_2-23-414.fasta
1286,sequences/MDSW01.2.fsa_nt_gb|MDSW01159657.1|_1-38-334.fasta
1287,sequences/UPI0002820CFD-47-317.fasta
1288,sequences/UPI0007905289-21-389.fasta
1289,sequences/UPI00028F81BE-159-563.fasta
1290,sequences/UPI00080D2B6F-253-666.fasta
1291,sequences/SaaInlStandDraft_1057018.scaffolds.fasta_scaffold15573_2-71-373.fasta
1292,sequences/UPI00071DE6F9-26-433.fasta
1293,sequences/UPI0007011089-19-378.fasta
1294,sequences/UPI0001FBBFF9-66-425.fasta
1295,sequences/UPI000707E5BA-64-440.fasta
1296,sequences/UPI0005C020D8-55-412.fasta
1297,sequences/UPI000724576F-18-515.fasta
1298,sequences/RhiMetdeSRZDD1v2_1073273.scaffolds.fasta_scaffold01704_4-26-409.fasta
1299,sequences/UPI0002465823-71-430.fasta
1300,sequences/UPI0006DAD368-27-408.fasta
1301,sequences/UPI0007728350-61-484.fasta
1302,sequences/AP45_3_1055517.scaffolds.fasta_scaffold06182_2-28-293.fasta
1303,sequences/UPI00071562E6-19-407.fasta
1304,sequences/UPI0007463070-34-432.fasta
1305,sequences/UPI0001FBF1A3-46-406.fasta
1306,sequences/UPI00035FAF72-17-373.fasta
1307,sequences/UPI0004D3B977-33-442.fasta
1308,sequences/UPI000897DDBF-17-301.fasta
1309,sequences/UPI000050CF67-29-433.fasta
1310,sequences/YNPNPStandDraft_1061719.scaffolds.fasta_scaffold45765_1-317-636.fasta
1311,sequences/UPI0002C252E4-57-397.fasta
1312,sequences/UPI00052EB2FC-55-480.fasta
1313,sequences/UPI0004613D63-47-394.fasta
1314,sequences/SouAtlMetagenome_1021521.scaffolds.fasta_scaffold00928_7-20-326.fasta
1315,sequences/UPI00020080AC-61-483.fasta
1316,sequences/MDSW01.2.fsa_nt_gb|MDSW01146867.1|_4-29-330.fasta
1317,sequences/UPI0006AFF026-59-445.fasta
1318,sequences/UPI00066C9CF5-34-436.fasta
1319,sequences/GraSoiStandDraft_46_1057282.scaffolds.fasta_scaffold172589_1-33-337.fasta
1320,sequences/UPI000580624A-29-429.fasta
1321,sequences/UPI00059EEB0C-63-424.fasta
1322,sequences/UPI0008744530-48-452.fasta
1323,sequences/UPI0004252322-23-411.fasta
1324,sequences/UPI000550271D-68-378.fasta
1325,sequences/UPI000510EB5A-114-421.fasta
1326,sequences/LSQX01.2.fsa_nt_gb|LSQX01189534.1|_3-245-497.fasta
1327,sequences/LSQX01.2.fsa_nt_gb|LSQX01254767.1|_40-31-320.fasta
1328,sequences/EndMetStandDraft_7_1072992.scaffolds.fasta_scaffold178945_1-65-333.fasta
1329,sequences/UPI000171B6E7-43-302.fasta
1330,sequences/UPI0004DA6EBA-137-473.fasta
1331,sequences/UPI0007018C38-21-414.fasta
1332,sequences/UPI000283EB8D-33-375.fasta
1333,sequences/GraSoiStandDraft_1057264.scaffolds.fasta_scaffold99042_1-53-331.fasta
1334,sequences/P1105metagenome_2_1110788.scaffolds.fasta_scaffold12832_1-32-312.fasta
1335,sequences/BarGraNGADG00212_1021973.scaffolds.fasta_scaffold00272_8-18-299.fasta
1336,sequences/SoiMethySBSTD1v2_1073268.scaffolds.fasta_scaffold14715_3-210-537.fasta
1337,sequences/GraSoiStandDraft_8_1057269.scaffolds.fasta_scaffold21103_1-21-398.fasta
1338,sequences/JRYF01.1.fsa_nt_gb|JRYF01000582.1|_15-33-415.fasta
1339,sequences/APHig6443717497_1056834.scaffolds.fasta_scaffold00115_22-182-454.fasta
1340,sequences/UPI0006C680E3-112-400.fasta
1341,sequences/UPI000249FFE0-35-369.fasta
1342,sequences/APAra7269096661_1048516.scaffolds.fasta_scaffold00012_91-68-404.fasta
1343,sequences/UPI00032D9CD3-25-406.fasta
1344,sequences/UPI00054C7E05-54-322.fasta
1345,sequences/UPI00020FEAAE-48-462.fasta
1346,sequences/OM-RGC.v1.001948916-24-425.fasta
1347,sequences/TergutMp193P3_1026864.scaffolds.fasta_scaffold22475_1-79-401.fasta
1348,sequences/JI6StandDraft_1071083.scaffolds.fasta_scaffold01450_7-21-428.fasta
1349,sequences/KBSMisStandDraft_5_1062788.scaffolds.fasta_scaffold282313_1-25-340.fasta
1350,sequences/RhiMetdeSRZDD1v2_1073273.scaffolds.fasta_scaffold344006_2-29-413.fasta
1351,sequences/UPI000375E9A2-922-1262.fasta
1352,sequences/InofroStandDraft_1065614.scaffolds.fasta_scaffold14806_2-21-419.fasta
1353,sequences/UPI000867AD25-22-578.fasta
1354,sequences/UPI0008954404-71-354.fasta
1355,sequences/KBSMisStandDraft_5_1062788.scaffolds.fasta_scaffold270544_2-49-320.fasta
1356,sequences/UPI0000248189-1311-1716.fasta
1357,sequences/1186.fasta_scaffold176681_1-36-313.fasta
1358,sequences/L827metagenome_2_1110789.scaffolds.fasta_scaffold01136_3-132-471.fasta
